name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Colombo,2024-12-06,89.7,75.3,82.0,102.5,75.3,87.4,75.0,81.2,0.075,100,4.17,rain,0,0,16.1,9.2,9.8,1009.4,48.4,6.1,194.1,16.8,7,30.0,2024-12-06T06:09:46,2024-12-06T17:53:56,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-07,89.7,75.3,81.6,102.8,75.3,86.9,75.6,83.1,0.0,0,0.0,,0,0,14.1,8.1,21.1,1009.1,52.6,6.9,229.1,19.7,9,30.0,2024-12-07T06:10:16,2024-12-07T17:54:19,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-08,89.7,75.3,81.6,100.2,75.3,85.6,74.7,81.6,0.002,0,0.0,rain,0,0,14.3,7.9,28.1,1009.2,55.3,5.7,226.5,19.4,8,30.0,2024-12-08T06:10:45,2024-12-08T17:54:42,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-09,91.2,74.9,81.4,97.3,74.9,84.8,73.6,79.1,0.0,0,0.0,,0,0,19.9,11.0,14.5,1008.9,35.6,5.2,252.8,21.8,9,30.0,2024-12-09T06:11:15,2024-12-09T17:55:05,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-10,89.4,73.5,81.2,96.9,73.5,85.0,72.8,77.3,0.0,0,0.0,,0,0,24.2,12.9,2.7,1008.6,26.8,5.1,226.7,19.6,8,30.0,2024-12-10T06:11:45,2024-12-10T17:55:30,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-11,87.9,75.3,81.2,98.3,75.3,85.6,74.8,82.1,0.0,0,0.0,,0,0,27.5,13.5,359.8,1007.9,43.5,6.5,158.2,13.6,5,30.0,2024-12-11T06:12:16,2024-12-11T17:55:55,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-12,87.6,77.1,80.7,99.7,77.1,84.4,76.6,88.5,0.151,100,8.33,rain,0,0,24.2,8.7,283.5,1007.3,76.8,6.2,150.3,12.9,7,30.0,2024-12-12T06:12:46,2024-12-12T17:56:20,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-13,89.4,78.6,82.4,102.8,78.6,88.1,77.1,85.1,0.013,100,4.17,rain,0,0,16.1,8.2,163.4,1008.7,77.8,6.4,192.8,16.6,8,30.0,2024-12-13T06:13:17,2024-12-13T17:56:46,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-14,87.9,76.9,80.6,99.7,76.9,84.6,76.5,88.3,0.392,100,8.33,rain,0,0,14.1,11.1,346.7,1009.9,76.7,6.0,185.6,16.2,8,30.0,2024-12-14T06:13:47,2024-12-14T17:57:13,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-15,91.0,76.7,82.2,97.3,76.7,85.2,72.9,75.7,0.011,100,4.17,rain,0,0,27.1,13.9,20.9,1009.9,43.5,6.4,238.7,20.7,8,10.0,2024-12-15T06:14:18,2024-12-15T17:57:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-16,84.0,75.3,79.8,92.5,75.3,82.6,74.8,85.3,0.002,0,0.0,rain,0,0,26.2,13.6,25.8,1009.9,93.8,6.1,82.5,7.1,4,10.0,2024-12-16T06:14:48,2024-12-16T17:58:08,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-17,85.8,75.3,80.2,95.6,75.3,84.1,75.3,85.7,0.019,100,4.17,rain,0,0,25.3,11.2,8.9,1009.2,82.6,5.0,158.1,13.7,6,30.0,2024-12-17T06:15:19,2024-12-17T17:58:36,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-18,89.4,75.3,80.9,98.0,75.3,84.6,75.0,83.5,0.001,0,0.0,rain,0,0,19.0,10.5,352.7,1008.7,64.9,6.9,193.0,16.5,7,30.0,2024-12-18T06:15:49,2024-12-18T17:59:04,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-19,87.9,77.1,81.8,105.5,77.1,88.4,77.0,86.2,0.637,100,8.33,rain,0,0,14.8,8.1,254.5,1009.0,57.4,5.9,206.1,17.8,7,30.0,2024-12-19T06:16:20,2024-12-19T17:59:33,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-20,89.4,77.1,82.8,102.8,77.1,89.8,77.0,83.5,0.022,100,8.33,rain,0,0,18.3,13.9,204.1,1009.2,46.9,6.9,203.3,17.6,8,30.0,2024-12-20T06:16:50,2024-12-20T18:00:03,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-21,87.9,77.1,82.4,102.3,77.1,90.0,77.3,85.5,0.007,0,4.17,rain,0,0,16.8,9.2,254.0,1009.0,62.8,6.6,174.0,14.9,6,30.0,2024-12-21T06:17:20,2024-12-21T18:00:32,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-22,89.9,78.9,83.2,106.2,78.9,91.5,77.9,85.0,0.016,100,4.17,rain,0,0,18.6,8.7,324.4,1009.4,56.8,6.4,227.8,19.7,8,30.0,2024-12-22T06:17:50,2024-12-22T18:01:02,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-23,91.5,76.1,81.4,96.4,76.1,83.8,73.6,80.1,0.0,0,0.0,,0,0,18.6,8.7,353.2,1009.8,29.8,6.5,255.2,21.9,9,10.0,2024-12-23T06:18:19,2024-12-23T18:01:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999,VCBI"
Colombo,2024-12-24,88.1,71.7,79.8,94.9,71.7,82.0,71.6,78.6,0.0,0,0.0,,0,0,14.1,8.7,297.4,1010.3,20.7,7.0,249.1,21.5,9,10.0,2024-12-24T06:18:48,2024-12-24T18:02:03,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-25,89.2,71.7,80.0,96.2,71.7,82.6,71.8,77.9,0.0,0,0.0,,0,0,15.4,5.8,275.3,1011.1,21.0,6.8,239.5,20.7,9,0.0,2024-12-25T06:19:17,2024-12-25T18:02:34,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-26,87.9,71.7,80.6,96.3,71.7,84.2,73.0,79.4,0.004,0,4.17,rain,0,0,15.7,8.9,332.9,1012.0,25.0,6.5,257.8,22.4,9,10.0,2024-12-26T06:19:46,2024-12-26T18:03:04,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-27,89.2,75.3,81.6,101.7,75.3,86.1,74.9,81.3,0.004,0,0.0,rain,0,0,13.9,6.9,350.0,1012.3,46.7,6.7,224.7,19.3,8,10.0,2024-12-27T06:20:14,2024-12-27T18:03:35,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-28,91.0,76.8,82.1,100.1,76.8,85.9,73.5,76.6,0.004,0,0.0,rain,0,0,16.8,13.9,5.7,1011.7,59.1,7.0,219.6,18.9,8,30.0,2024-12-28T06:20:41,2024-12-28T18:04:06,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-29,89.7,76.8,82.0,100.2,76.8,86.3,73.9,77.7,0.0,0,0.0,,0,0,21.3,15.9,357.4,1011.3,50.8,6.9,237.2,20.5,9,30.0,2024-12-29T06:21:09,2024-12-29T18:04:37,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-30,88.1,75.3,81.0,98.0,75.3,84.3,75.4,84.2,0.078,100,8.33,rain,0,0,17.4,12.8,359.7,1010.9,46.2,6.6,178.5,15.3,7,30.0,2024-12-30T06:21:35,2024-12-30T18:05:08,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43450099999,43467099999,43486099999,43466099999"
Colombo,2024-12-31,86.6,77.1,80.9,98.2,77.1,85.3,75.6,84.8,0.0,0,0.0,,0,0,19.0,11.4,34.3,1010.2,61.7,6.9,163.9,14.1,7,30.0,2024-12-31T06:22:02,2024-12-31T18:05:39,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,43486099999,43466099999"
Colombo,2025-01-01,85.8,75.3,78.2,93.8,75.3,79.5,74.0,87.8,0.004,0,0.0,rain,0,0,27.3,13.9,28.9,1009.8,68.9,7.3,125.0,10.8,5,30.0,2025-01-01T06:22:27,2025-01-01T18:06:10,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-02,84.3,75.0,78.7,90.9,75.0,80.1,71.8,80.5,0.053,100,4.17,rain,0,0,25.7,11.4,31.5,1010.6,77.0,5.6,115.8,9.9,6,10.0,2025-01-02T06:22:53,2025-01-02T18:06:41,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-03,89.4,75.0,81.2,96.5,75.0,83.7,70.9,72.6,0.0,0,0.0,,0,0,26.8,12.8,23.8,1010.2,43.2,5.1,190.6,16.4,8,10.0,2025-01-03T06:23:17,2025-01-03T18:07:12,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-04,86.1,75.3,80.4,93.7,75.3,83.0,71.0,73.9,0.0,0,0.0,,0,0,24.6,10.3,15.4,1010.3,58.6,6.3,217.7,18.7,8,10.0,2025-01-04T06:23:41,2025-01-04T18:07:43,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-05,89.4,75.3,80.9,96.5,75.3,83.6,71.7,74.9,0.0,0,0.0,,0,0,20.1,11.4,4.0,1010.6,53.0,6.7,249.6,21.6,9,10.0,2025-01-05T06:24:04,2025-01-05T18:08:14,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-06,87.9,73.5,79.9,92.9,73.5,81.5,69.7,72.7,0.0,0,0.0,,0,0,20.4,9.8,3.6,1010.7,41.9,6.9,263.2,22.8,9,10.0,2025-01-06T06:24:27,2025-01-06T18:08:44,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-07,88.1,71.7,79.3,96.3,71.7,82.3,72.8,81.9,0.0,0,0.0,,0,0,14.5,9.2,15.7,1010.3,24.4,175.3,248.5,21.4,8,30.0,2025-01-07T06:24:49,2025-01-07T18:09:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-08,87.9,73.5,81.1,96.1,73.5,84.5,72.9,77.4,0.0,0,0.0,,0,0,17.9,11.4,356.1,1010.0,30.3,6.5,255.4,22.2,9,30.0,2025-01-08T06:25:10,2025-01-08T18:09:44,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-09,89.0,75.3,81.8,100.2,75.3,86.2,72.6,74.5,0.0,0,0.0,,0,0,20.8,14.2,9.5,1010.4,58.4,6.5,230.8,19.9,8,60.0,2025-01-09T06:25:31,2025-01-09T18:10:13,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-10,89.7,77.1,82.1,102.8,77.1,86.8,74.4,78.6,0.0,0,0.0,,0,0,26.2,13.9,26.7,1011.3,54.5,7.0,233.0,20.1,9,60.0,2025-01-10T06:25:50,2025-01-10T18:10:43,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-11,86.1,76.8,80.3,91.1,76.8,81.9,71.6,76.0,0.0,0,0.0,,0,0,28.2,14.2,25.6,1011.5,64.8,6.6,171.0,14.6,7,30.0,2025-01-11T06:26:09,2025-01-11T18:11:12,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-12,82.5,75.3,77.6,91.1,75.3,78.5,75.1,92.3,0.048,100,8.33,rain,0,0,30.2,18.3,17.9,1010.9,97.2,6.1,102.9,8.8,4,30.0,2025-01-12T06:26:27,2025-01-12T18:11:40,0.44,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-13,91.2,73.5,81.0,100.7,73.5,84.7,73.4,79.4,0.002,0,0.0,rain,0,0,20.4,12.8,29.1,1008.9,51.7,6.6,231.1,19.9,8,30.0,2025-01-13T06:26:45,2025-01-13T18:12:08,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-14,84.0,75.3,78.6,91.2,75.3,80.1,74.9,88.9,0.022,100,4.17,rain,0,0,19.2,13.0,31.4,1010.3,77.1,7.2,85.0,7.4,5,10.0,2025-01-14T06:27:01,2025-01-14T18:12:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-15,87.9,75.2,80.4,96.3,75.2,83.5,73.4,81.0,0.002,0,0.0,rain,0,0,23.3,9.2,44.4,1010.6,74.3,7.0,128.3,11.1,5,10.0,2025-01-15T06:27:17,2025-01-15T18:13:03,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-16,87.4,76.8,80.8,97.6,76.8,84.0,73.7,80.0,0.0,0,0.0,,0,0,22.4,16.1,36.0,1010.5,59.8,7.1,133.5,11.3,5,30.0,2025-01-16T06:27:31,2025-01-16T18:13:30,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-17,91.2,75.3,81.7,97.1,75.3,84.1,71.6,74.0,0.0,0,0.0,,0,0,32.0,15.0,27.8,1009.0,38.9,5.9,220.8,18.9,8,10.0,2025-01-17T06:27:45,2025-01-17T18:13:57,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-18,87.9,75.3,79.9,97.1,75.3,82.5,73.9,83.4,0.02,100,4.17,rain,0,0,26.2,12.8,20.6,1008.6,67.7,6.3,158.5,13.7,6,30.0,2025-01-18T06:27:58,2025-01-18T18:14:22,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-19,80.7,75.3,77.0,87.4,75.3,77.5,74.9,93.7,0.456,100,8.33,rain,0,0,22.6,8.1,26.4,1009.5,92.8,6.5,54.9,4.7,2,10.0,2025-01-19T06:28:10,2025-01-19T18:14:48,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-20,89.7,75.0,81.1,100.5,75.0,84.1,73.1,78.5,0.022,100,4.17,rain,0,0,25.5,11.4,40.1,1008.7,69.3,7.0,184.3,16.1,8,30.0,2025-01-20T06:28:21,2025-01-20T18:15:12,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-21,88.9,75.3,79.6,95.9,75.3,81.2,69.9,72.7,0.037,100,4.17,rain,0,0,25.5,10.8,15.5,1009.1,29.9,7.2,168.6,14.6,7,10.0,2025-01-21T06:28:31,2025-01-21T18:15:37,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-22,80.7,75.3,77.7,85.9,75.3,78.2,72.2,83.7,0.002,0,0.0,rain,0,0,19.5,8.1,36.5,1009.5,34.6,5.9,93.0,8.1,5,10.0,2025-01-22T06:28:41,2025-01-22T18:16:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-23,89.7,73.5,79.2,100.5,73.5,81.2,73.5,83.9,0.21,100,4.17,rain,0,0,13.4,9.2,41.3,1008.9,39.6,8.6,232.3,19.8,8,10.0,2025-01-23T06:28:49,2025-01-23T18:16:23,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,43486099999,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-01-24,81.7,74.4,76.3,85.2,74.4,76.6,71.1,84.4,0.0,0,0.0,,0,0,15.2,16.1,33.2,1009.2,35.8,5.9,146.9,12.6,7,10.0,2025-01-24T06:28:56,2025-01-24T18:16:46,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-25,86.3,74.1,79.3,94.0,74.1,81.1,71.1,77.3,0.132,100,4.17,rain,0,0,21.9,12.8,27.0,1009.0,53.7,6.5,152.5,13.0,6,30.0,2025-01-25T06:29:03,2025-01-25T18:17:07,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-26,89.0,75.5,81.3,95.0,75.5,83.9,71.4,73.0,0.001,0,0.0,rain,0,0,21.9,12.8,40.0,1008.5,25.3,5.6,187.5,16.1,7,30.0,2025-01-26T06:29:08,2025-01-26T18:17:28,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-27,87.3,75.4,80.3,90.6,75.4,81.3,66.4,63.9,0.0,0,0.0,,0,0,23.9,10.3,32.0,1008.5,28.7,6.1,158.5,13.7,6,10.0,2025-01-27T06:29:13,2025-01-27T18:17:49,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-28,83.4,73.5,78.7,87.4,73.5,80.0,68.7,72.2,0.0,0,0.0,,0,0,22.4,10.3,36.0,1009.9,36.2,4.2,92.6,8.0,4,10.0,2025-01-28T06:29:16,2025-01-28T18:18:09,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-29,87.9,76.4,79.9,98.0,76.4,82.2,70.6,73.7,0.007,0,4.17,rain,0,0,23.0,11.4,33.8,1009.7,33.4,4.6,189.3,16.2,7,30.0,2025-01-29T06:29:19,2025-01-29T18:18:28,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-30,87.9,75.3,80.8,98.3,75.3,84.6,74.1,81.0,0.128,100,8.33,rain,0,0,19.5,9.2,359.4,1009.3,36.3,5.8,192.7,16.6,8,75.0,2025-01-30T06:29:20,2025-01-30T18:18:46,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-01-31,89.7,77.1,81.7,101.4,77.1,85.7,74.3,79.6,0.035,100,4.17,rain,0,0,12.5,5.8,22.0,1008.9,24.1,6.8,226.4,19.6,9,60.0,2025-01-31T06:29:21,2025-01-31T18:19:04,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-02-01,88.9,75.3,82.1,100.0,75.3,86.2,73.1,75.6,0.003,0,0.0,rain,0,0,17.0,6.0,358.4,1009.7,29.0,7.4,245.2,21.1,9,30.0,2025-02-01T06:29:20,2025-02-01T18:19:21,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-02-02,92.4,73.5,82.9,100.2,73.5,84.7,68.5,64.7,0.0,0,0.0,,0,0,15.7,11.4,51.6,1009.2,22.2,7.1,278.5,24.1,10,30.0,2025-02-02T06:29:19,2025-02-02T18:19:38,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43466099999,CEM00043466"
Colombo,2025-02-03,89.7,75.2,82.4,96.6,75.2,84.9,68.4,63.9,0.0,0,0.0,,0,0,17.0,6.6,15.1,1010.6,14.2,7.0,262.9,22.6,9,10.0,2025-02-03T06:29:17,2025-02-03T18:19:53,0.17,Clear,Clear conditions throughout the day.,clear-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-02-04,88.4,72.8,80.3,96.2,72.8,82.7,69.0,69.2,0.0,0,0.0,,0,0,16.8,6.3,264.1,1010.6,13.1,6.1,273.6,23.5,9,10.0,2025-02-04T06:29:14,2025-02-04T18:20:08,0.2,Clear,Clear conditions throughout the day.,clear-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-02-05,89.7,73.5,81.5,95.0,73.5,83.9,70.1,70.5,0.0,0,0.0,,0,0,18.1,10.3,14.8,1009.6,30.6,5.2,203.9,17.5,9,30.0,2025-02-05T06:29:09,2025-02-05T18:20:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-02-06,89.7,73.5,82.1,98.7,73.5,85.6,71.0,70.5,0.0,0,0.0,,0,0,14.3,6.9,21.8,1008.9,11.3,4.9,255.5,22.0,9,30.0,2025-02-06T06:29:04,2025-02-06T18:20:36,0.28,Clear,Clear conditions throughout the day.,clear-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-02-07,89.8,75.3,82.6,95.3,75.3,84.8,68.5,63.9,0.0,0,0.0,,0,0,18.8,11.4,19.6,1010.2,15.8,5.1,278.2,24.1,10,10.0,2025-02-07T06:28:58,2025-02-07T18:20:49,0.31,Clear,Clear conditions throughout the day.,clear-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-02-08,93.3,73.6,82.8,95.4,73.6,83.0,61.6,51.1,0.0,0,0.0,,0,0,20.4,10.0,32.0,1010.1,11.6,6.1,269.8,23.3,9,10.0,2025-02-08T06:28:51,2025-02-08T18:21:01,0.35,Clear,Clear conditions throughout the day.,clear-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-02-09,93.0,73.6,82.5,96.2,73.6,83.1,64.8,57.7,0.0,0,0.0,,0,0,25.3,13.9,41.8,1009.6,18.4,5.5,274.3,23.7,10,10.0,2025-02-09T06:28:44,2025-02-09T18:21:13,0.38,Clear,Clear conditions throughout the day.,clear-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-02-10,90.0,69.9,81.3,95.0,69.9,82.9,65.9,61.4,0.0,0,0.0,,0,0,19.0,12.5,8.0,1011.3,6.9,6.6,280.7,24.2,10,10.0,2025-02-10T06:28:35,2025-02-10T18:21:24,0.42,Clear,Clear conditions throughout the day.,clear-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
Colombo,2025-02-11,91.5,75.3,82.9,100.5,75.3,86.2,70.6,67.8,0.0,0,0.0,,0,0,19.0,10.0,17.0,1011.6,12.2,6.8,284.2,24.5,10,30.0,2025-02-11T06:28:25,2025-02-11T18:21:34,0.45,Clear,Clear conditions throughout the day.,clear-day,"CEM00043486,43450099999,43467099999,CEI0000VCCC,CEI0000VCBI,43486099999,43466099999,CEM00043466"
